Título;ISSN impresa;ISSN en linea;Instituto/Editorial;NBRA;URL_NBRA;DOAJ;URL_DOAJ;Latindex;URL_Latindex;Redalyc;URL_Redalyc;Scimago;URL_Scimago;Scielo;URL_Scielo;WoS;URL_WoS;Biblat;URL_Biblat;Dialnet;URL_Dialnet
Etcétera;;2618-4281;Universidad Nacional de Córdoba,  Centro de Investigaciones de la Facultad de Filosofía y Humanidades;true;https://www.caicyt-conicet.gov.ar/sitio/etcetera-cordoba/;true;https://doaj.org/toc/2618-4281;true;https://www.latindex.org/latindex/ficha/24504;false;null;false;null;false;null;false;null;false;null;false;null
ETIAM: Revista Agustiniana de Pensamiento;1851-2682;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=19565
Etica & cine;2250-5660;2250-5415;Universidad de Buenos Aires, Facultad de Psicología;true;https://www.caicyt-conicet.gov.ar/sitio/etica-cine/;true;https://doaj.org/toc/2250-5415;true;https://www.latindex.org/latindex/ficha/7340;false;null;false;null;false;null;true;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=26354
Ética y discurso.;;2525-1090;Qellqasqa Editorial;false;null;false;null;true;https://www.latindex.org/latindex/ficha/26818;false;null;false;null;false;null;false;null;false;null;false;null
Etnografías contemporáneas;1669-2632;2451-8050;UNSAM Edita;true;https://www.caicyt-conicet.gov.ar/sitio/etnografias-contemporaneas-en-linea/;true;https://doaj.org/toc/2451-8050;true;https://www.latindex.org/latindex/ficha/23001;false;null;false;null;false;null;false;null;false;null;false;null
Eunk;2953-3740;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/eunk-revista-cientifica-de-abejas-y-apicultores/articulo/determinantes-en-la-eleccin-del-consumo-de-mieles-en-cuyo-argentina;true;https://dialnet.unirioja.es/servlet/revista?codigo=28271
Evaluar;;1667-4545;Universidad Nacional de Córdoba, Facultad de Psicología, Laboratorio de Evaluación Psicológica y Educativa;true;https://www.caicyt-conicet.gov.ar/sitio/evaluar-en-linea/;true;https://doaj.org/toc/1667-4545;true;https://www.latindex.org/latindex/ficha/23016;false;null;false;null;false;null;false;null;false;null;false;null
Evidencia. Actualización en la Práctica Ambulatoria;1667-5703;1851-9776;;false;null;true;https://doaj.org/toc/1851-9776;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Exlibris;;2314-3894;Universidad de Buenos Aires, Facultad de Filosofía y Letras, Departamento de Letras;false;null;true;https://doaj.org/toc/2314-3894;true;https://www.latindex.org/latindex/ficha/23793;false;null;false;null;false;null;false;null;false;null;false;null
Extensión en red;;1852-9569;Universidad Nacional de La Plata. Facultad de Periodismo y Comunicación Social;false;null;true;https://doaj.org/toc/1852-9569;true;https://www.latindex.org/latindex/ficha/22993;false;null;false;null;false;null;false;null;false;null;false;null
FACENA: Revista de la Facultad de Ciencias Exactas y Naturales y Agrimensura;1851-507X;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=28468
FACES: revista de la Facultad de Ciencias Económicas y Sociales;0328-4050;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=12376
FACES. Facultad de Ciencias Económicas y Sociales;;1852-6535;Facultad de Ciencias Económicas y Sociales, Universidad Nacional de Mar del Plata;false;null;false;null;true;https://www.latindex.org/latindex/ficha/7470;false;null;false;null;false;null;false;null;false;null;false;null
FAVE Sección Ciencias Veterinarias;1666-938X;2362-5589;Universidad Nacional del Litoral, Facultad de Ciencias Veterinarias;true;https://www.caicyt-conicet.gov.ar/sitio/fave-seccion-ciencias-veterinarias/;true;https://doaj.org/toc/2362-5589;true;https://www.latindex.org/latindex/ficha/24249;true;https://www.redalyc.org/revista.oa?id=6177&tipo=coleccion;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2362-5589&lng=es&nrm=iso;false;null;false;null;false;null
Fave: Sección Ciencias Agrarias;1666-7719;2346-9129;UNL;true;https://www.caicyt-conicet.gov.ar/sitio/fave-seccion-ciencias-agrarias/;true;https://doaj.org/toc/2346-9129;true;https://www.latindex.org/latindex/ficha/7517;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=27240
FIBONACCI QUARTERLY;0015-0517;;FIBONACCI ASSOC , C/O PATTY SOLSAA, PO BOX 320, AURORA, USA, SD, 57002-0320;false;null;false;null;false;null;false;null;false;null;false;null;true;null;false;null;false;null
Filología;0071-495X;2422-6009;Instituto de Filología y Literaturas Hispánicas “Dr. Amado Alonso”;true;https://www.caicyt-conicet.gov.ar/sitio/filologia/;true;https://doaj.org/toc/2422-6009;true;https://www.latindex.org/latindex/ficha/24951;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=7134
Filosofía de la Economía;2314-3606;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=24455
Folia histórica del nordeste;0325-8238;2525-1627;Universidad Nacional del Nordeste, Instituto de Investigaciones Geohistóricas - CONICET;true;https://www.caicyt-conicet.gov.ar/sitio/folia-historica-del-nordeste/;true;https://doaj.org/toc/2525-1627;true;https://www.latindex.org/latindex/ficha/23000;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=0325-8238&lng=es&nrm=iso;false;null;false;null;false;null
Fonoaudiológica.;;1668-9402;ASALFA;false;null;false;null;true;https://www.latindex.org/latindex/ficha/26494;false;null;false;null;false;null;false;null;false;null;false;null
Fuegia.;;2618-2335;Instituto de Cultura, Sociedad y Estado, Universidad Nacional de Tierra del Fuego;false;null;false;null;true;https://www.latindex.org/latindex/ficha/26812;false;null;false;null;false;null;false;null;false;null;false;null
Fuego y Raya;1852-9712;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=19460
Fundación;1514-1209;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=6144
Fundamentos en humanidades;1515-4467;1668-7116;Universidad Nacional de San Luis;false;null;false;null;false;null;true;https://www.redalyc.org/revista.oa?id=184&tipo=coleccion;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=6781
Futurable;0325-7967;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/futurable/articulo/educacion-y-futuro;false;null
Gaceta veterinaria;0367-3812;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/gaceta-veterinaria/articulo/aspectos-practicos-en-la-regulacion-farmacologica-del-parto-en-los-bovinos;false;null
Galaxia;0016-3996;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/galaxia/articulo/consideraciones-y-analisis-de-aguas-residuales-i-parte;false;null
Geoacta;0326-7237;1852-7744;;true;https://www.caicyt-conicet.gov.ar/sitio/geoacta/;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/geoacta/articulo/estructuras-tectonicas-en-el-borde-oriental-de-la-peninsula-antartica-y-su-posible-relacion-con-el-cinturon-de-comprension-del-arco-volcanico-mesozoico;true;https://dialnet.unirioja.es/servlet/revista?codigo=7951
Geográfica digital;;1668-5180;Facultad de Humanidades, Universidad Nacional del Nordeste;true;https://www.caicyt-conicet.gov.ar/sitio/geografica-digital/;true;https://doaj.org/toc/1668-5180;true;https://www.latindex.org/latindex/ficha/7940;false;null;false;null;false;null;false;null;false;null;false;null
Geograficando;1850-1885;2346-898X;Facultad de Humanidades y Ciencias de la Educación, Departamento de Geografía;true;https://www.caicyt-conicet.gov.ar/sitio/geograficando-la-plata/;true;https://doaj.org/toc/2346-898X;true;https://www.latindex.org/latindex/ficha/7941;false;null;false;null;false;null;true;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=16839
Gestión;0328-9117;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=19492
Grado Cero;;2683-9784;Universidad de Cicias Empresariales y Sociales;true;https://www.caicyt-conicet.gov.ar/sitio/grado-cero/;true;https://doaj.org/toc/2683-9784;true;https://www.latindex.org/latindex/ficha/26997;false;null;false;null;false;null;false;null;false;null;false;null
Gramma;;1850-0161;Escuela de Letras, Facultad de Filosofía, Historia y Letras, Universidad del Salvador;false;null;false;null;true;https://www.latindex.org/latindex/ficha/19364;false;null;false;null;false;null;false;null;false;null;false;null
Gramma;1850-0153;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=25358
H-Industri@;1853-550X;1851-703X;Instituto Interdisciplinario de Economía Política de Buenos Aires (UBA- CONICET);false;null;true;https://doaj.org/toc/1851-703X;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Heladería confitería latinoamericana;0325-3694;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/heladeria-confiteria-latinoamericana/articulo/aditivos-conservacion-de-horneados-hasta-que-punto-de-la-industria-necesita-los-aditivos;false;null
Heladería panadería latinoamericana;0328-4166;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/heladeria-panaderia-latinoamericana/articulo/aplicaciones-de-productos-de-sueros-de-leche-en-saladitos-y-condimentos;false;null
Hematología;0329-0379;2250-8309;Sociedad Argentina de Hemagología;true;https://www.caicyt-conicet.gov.ar/sitio/hematologia-en-linea/;true;https://doaj.org/toc/2250-8309;true;https://www.latindex.org/latindex/ficha/21193;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2250-8309&lng=es&nrm=iso;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=26828
Herramienta (Buenos Aires);0329-6121;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/herramienta-buenos-aires/articulo/ante-la-guerra-capitalista-rebeldia-y-construir-autonomia;false;null
Heterotopías;;2618-2726;Universidad Nacional de Córdoba;false;null;true;https://doaj.org/toc/2618-2726;true;https://www.latindex.org/latindex/ficha/26007;false;null;false;null;false;null;false;null;false;null;false;null
Hickenia;0325-3732;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/hickenia/articulo/a-new-species-of-carex-cyperaceae-from-austral-south-america-and-the-status-and-distribution-og-c-macrorrhiza;false;null
Hilo_s Documentales;2618-4486;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=27839
Hipertextos;2314-3916;2314-3924;Universidad de Buenos Aires (UBA), Universidad Maimónides, Universidad Nacional de La Plata (UNLP), Universidad Nacional de Rafaela (UNRaf);false;null;true;https://doaj.org/toc/2314-3924;true;https://www.latindex.org/latindex/ficha/23453;false;null;false;null;false;null;false;null;false;null;false;null
Historia & Guerra;;2796-8650;Facultad de Filosofía y Letras, Universidad de Buos Aires;true;https://www.caicyt-conicet.gov.ar/sitio/historia-y-guerra/;true;https://doaj.org/toc/2796-8650;true;https://www.latindex.org/latindex/ficha/27140;false;null;false;null;true;https://www.scielo.org.ar/scielo.php?script=sci_serial&pid=2796-8650&lng=es&nrm=iso;false;null;false;null;false;null
Historia regional;0329-8213;2469-0732;Superior del Profesorado Nro. 3 Eduardo Lafferrière, Centro de Investigaciones, Sección Historia;false;null;true;https://doaj.org/toc/2469-0732;true;https://www.latindex.org/latindex/ficha/8274;true;https://www.redalyc.org/revista.oa?id=7277&tipo=coleccion;true;https://www.scimagojr.com/journalsearch.php?q=21100901477&tip=sid&clean=0;false;null;false;null;true;https://biblat.unam.mx/es/revista/historia-regional/articulo/ausentismo-y-abandono-del-trabajo-en-la-gastronomia-marplatense-entre-la-resistencia-laboral-y-la-dominacion-patronal;false;null
Hologramática;;1668-5024;Universidad Nacional de Lomas de Zamora, Facultad de Ciencias Sociales;false;null;false;null;true;https://www.latindex.org/latindex/ficha/8329;false;null;false;null;false;null;false;null;false;null;false;null
Horizontes sociológicos;2346-8645;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=28026
Horticultura argentina;0327-3431;1851-9342;Asociación Argentina de Horticultura;false;null;true;https://doaj.org/toc/1851-9342;true;https://www.latindex.org/latindex/ficha/8360;false;null;true;https://www.scimagojr.com/journalsearch.php?q=21101144304&tip=sid&clean=0;false;null;false;null;false;null;false;null
Huellas;0329-0573;2362-5643;Universidad Nacional de La Pampa. Facultad de Ciencias Humanas, Instituto de Geografía;true;https://www.caicyt-conicet.gov.ar/sitio/huellas-santa-rosa-en-linea/;true;https://doaj.org/toc/2362-5643;true;https://www.latindex.org/latindex/ficha/22093;false;null;false;null;false;null;false;null;false;null;false;null
Huellas: revista de vinculación con la comunidad de la Facultad de Odontología;2314-1352;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://dialnet.unirioja.es/servlet/revista?codigo=22377
Hyperborea;;2618-4397;Universidad Nacional de Río Negro, Laboratorio Texto, Imagen y Sociedad;false;null;false;null;true;https://www.latindex.org/latindex/ficha/26479;false;null;false;null;false;null;false;null;false;null;false;null
Iberoamerican journal of project management (Mar del Plata);;2346-9161;;true;https://www.caicyt-conicet.gov.ar/sitio/iberoamerican-journal-of-project-management-mar-del-plata/;false;null;false;null;false;null;false;null;false;null;false;null;false;null;false;null
Ideas;;2451-6910;Red Argtina de Grupos de Investigación  Filosofía;true;https://www.caicyt-conicet.gov.ar/sitio/ideas-ciudad-autonoma-de-buenos-aires/;true;https://doaj.org/toc/2451-6910;true;https://www.latindex.org/latindex/ficha/23154;false;null;false;null;false;null;false;null;false;null;false;null
Ideas;2469-1178;2469-0899;Universidad del Salvador. Instituto de Investigaciones en Lenguas Modernas;false;null;false;null;true;https://www.latindex.org/latindex/ficha/22561;false;null;false;null;false;null;false;null;false;null;false;null
Ideas en ciencias sociales;0326-386X;;;false;null;false;null;false;null;false;null;false;null;false;null;false;null;true;https://biblat.unam.mx/es/revista/ideas-en-ciencias-sociales/articulo/attalion-me-mora-y-araujo-ma-noguera-fa-que-nos-pasa-a-los-argentinos-buenos-aires-sudamericana-planeta-1985-230-p;false;null
